"datetime","SHF_S_AVG","SHF_O_AVG","SHF_weighted_mean","SHF_ALL_AVG"
2018-11-09 00:15:00,-73.50009,-88.41948,-83.3468874,-80.95979
2018-11-09 00:45:00,-81.14893,-97.34407,-91.8377224,-89.24651
2018-11-09 01:15:00,-79.58938,-96.37788,-90.66979,-87.98363
2018-11-09 01:45:00,-77.28509,-94.35497,-88.5512108,-85.82002
2018-11-09 02:15:00,-73.50011,-90.11339,-84.4648748,-81.80675
2018-11-09 02:45:00,-65.74342,-82.22771,-76.6230514,-73.98557
2018-11-09 03:15:00,-59.74423,-75.80131,-70.3419028,-67.77277
2018-11-09 03:45:00,-55.29676,-71.09302,-65.7222916,-63.19489
2018-11-09 04:15:00,-57.30133,-73.40031,-67.9266568,-65.35082
2018-11-09 04:45:00,-60.60678,-76.83749,-71.3190486,-68.72214
2018-11-09 05:15:00,-62.32658,-78.72153,-73.147247,-70.52405
2018-11-09 05:45:00,-61.24094,-77.57211,-72.0195122,-69.40652
2018-11-09 06:15:00,-64.69882,-81.05124,-75.4914172,-72.87503
2018-11-09 06:45:00,-40.50673,-55.21238,-50.212459,-47.85955
2018-11-09 07:15:00,4.714503,-7.109921,-3.08961684,-1.197709
2018-11-09 07:45:00,59.55151,51.70954,54.3758098,55.63053
2018-11-09 08:15:00,95.49169,89.60762,91.6082038,92.54965
2018-11-09 08:45:00,103.1156,96.6581,98.85365,99.88686
2018-11-09 09:15:00,118.9599,113.1529,115.12728,116.0564
2018-11-09 09:45:00,137.9518,135.9915,136.658002,136.9717
2018-11-09 10:15:00,157.0251,164.2616,161.80119,160.6433
2018-11-09 10:45:00,156.902,176.7811,170.022206,166.8415
2018-11-09 11:15:00,139.4601,171.4453,160.570332,155.4527
2018-11-09 11:45:00,126.2948,166.3805,152.751362,146.3376
2018-11-09 12:15:00,106.5797,151.561,136.267358,129.0703
2018-11-09 12:45:00,83.25958,130.1794,114.2266612,106.7195
2018-11-09 13:15:00,51.87981,100.4359,83.9268294,76.15788
2018-11-09 13:45:00,21.91101,70.67657,54.0962796,46.2938
2018-11-09 14:15:00,-6.24862,37.02259,22.3103786,15.38699
2018-11-09 14:45:00,-27.7397,8.198527,-4.02047018,-9.770586
2018-11-09 15:15:00,-49.52677,-20.40382,-30.305623,-34.9653
2018-11-09 15:45:00,-68.53682,-47.08043,-54.3756026,-57.80862
2018-11-09 16:15:00,-87.10205,-75.98496,-79.7647706,-81.54351
2018-11-09 16:45:00,-96.6991,-94.74818,-95.4114928,-95.72364
2018-11-09 17:15:00,-99.99399,-104.6848,-103.0899246,-102.3394
2018-11-09 17:45:00,-96.92638,-105.8278,-102.8013172,-101.3771
2018-11-09 18:15:00,-95.72871,-107.5266,-103.5153174,-101.6276
2018-11-09 18:45:00,-88.59933,-102.2041,-97.5784782,-95.4017
2018-11-09 19:15:00,-79.36078,-93.65654,-88.7959816,-86.50866
2018-11-09 19:45:00,-71.6517,-86.62016,-81.5308836,-79.13593
2018-11-09 20:15:00,-67.82587,-83.28369,-78.0280312,-75.55478
2018-11-09 20:45:00,-64.05105,-79.74895,-74.411664,-71.89999
2018-11-09 21:15:00,-60.39303,-76.07684,-70.7443446,-68.23494
2018-11-09 21:45:00,-53.0115,-68.7243,-63.381948,-60.8679
2018-11-09 22:15:00,-49.14757,-64.39766,-59.2126294,-56.77261
2018-11-09 22:45:00,-46.25902,-60.88561,-55.9125694,-53.57232
2018-11-09 23:15:00,-45.6084,-60.31155,-55.312479,-52.95997
2018-11-09 23:45:00,-41.06928,-55.5077,-50.5986372,-48.28849
2018-11-10 00:15:00,-35.11208,-48.82941,-44.1655178,-41.97075
2018-11-10 00:45:00,-27.78312,-40.72665,-36.3258498,-34.25489
2018-11-10 01:15:00,-29.30548,-41.80558,-37.555546,-35.55553
2018-11-10 01:45:00,-35.03991,-47.46326,-43.239321,-41.25159
2018-11-10 02:15:00,-43.61939,-56.64281,-52.2148472,-50.1311
2018-11-10 02:45:00,-48.07665,-61.71668,-57.0790698,-54.89666
2018-11-10 03:15:00,-49.77678,-63.91447,-59.1076554,-56.84562
2018-11-10 03:45:00,-49.62263,-63.52032,-58.7951054,-56.57148
2018-11-10 04:15:00,-50.17567,-64.02299,-59.3149012,-57.09933
2018-11-10 04:45:00,-49.48583,-62.84134,-58.3004666,-56.16358
2018-11-10 05:15:00,-47.06491,-60.83817,-56.1552616,-53.95154
2018-11-10 05:45:00,-42.54267,-55.74187,-51.254142,-49.14227
2018-11-10 06:15:00,-36.16647,-48.5485,-44.3386098,-42.35748
2018-11-10 06:45:00,-8.481665,-19.46247,-15.7289963,-13.97207
2018-11-10 07:15:00,33.98662,25.23637,28.211455,29.61149
2018-11-10 07:45:00,70.99068,65.45977,67.3402794,68.22523
2018-11-10 08:15:00,81.26521,76.84669,78.3489868,79.05595
2018-11-10 08:45:00,80.22879,74.59186,76.5084162,77.41032
2018-11-10 09:15:00,97.05501,91.59281,93.449958,94.32391
2018-11-10 09:45:00,132.9917,131.2885,131.867588,132.1401
2018-11-10 10:15:00,156.8789,162.9294,160.87223,159.9041
2018-11-10 10:45:00,153.1972,170.5867,164.67427,161.892
2018-11-10 11:15:00,131.9345,160.2176,150.601346,146.076
2018-11-10 11:45:00,113.4876,149.3914,137.184108,131.4395
2018-11-10 12:15:00,102.0854,142.59,128.818436,122.3377
2018-11-10 12:45:00,80.64008,122.8315,108.4864172,101.7358
2018-11-10 13:15:00,58.03606,101.5938,86.7841684,79.81493
2018-11-10 13:45:00,26.72659,68.98505,54.6171736,47.85582
2018-11-10 14:15:00,-4.95158,31.58195,19.1605498,13.31519
2018-11-10 14:45:00,-33.0187,-6.278316,-15.37004656,-19.64851
2018-11-10 15:15:00,-48.26046,-29.0229,-35.5636704,-38.64168
2018-11-10 15:45:00,-55.10082,-40.60303,-45.5322786,-47.85192
2018-11-10 16:15:00,-66.04715,-58.66913,-61.1776568,-62.35814
2018-11-10 16:45:00,-81.50049,-82.11526,-81.9062382,-81.80788
2018-11-10 17:15:00,-86.51611,-92.05354,-90.1708138,-89.28482
2018-11-10 17:45:00,-78.18556,-86.44058,-83.6338732,-82.31307
2018-11-10 18:15:00,-65.68916,-74.89761,-71.766737,-70.29338
2018-11-10 18:45:00,-53.43103,-62.87605,-59.6647432,-58.15354
2018-11-10 19:15:00,-49.63694,-59.69199,-56.273273,-54.66447
2018-11-10 19:45:00,-40.82162,-50.83286,-47.4290384,-45.82724
2018-11-10 20:15:00,-34.45667,-44.17773,-40.8725696,-39.3172
2018-11-10 20:45:00,-31.95037,-41.47763,-38.2383616,-36.714
2018-11-10 21:15:00,-40.58977,-51.02381,-47.4762364,-45.80679
2018-11-10 21:45:00,-49.6701,-61.32576,-57.3628356,-55.49792
2018-11-10 22:15:00,-49.67549,-61.91246,-57.7518902,-55.79398
2018-11-10 22:45:00,-50.20633,-62.74085,-58.4791132,-56.47359
2018-11-10 23:15:00,-51.789,-64.70561,-60.3139626,-58.24731
2018-11-10 23:45:00,-52.90044,-66.33533,-61.7674674,-59.61788
2018-11-11 00:15:00,-52.29123,-65.80096,-61.2076518,-59.0461
2018-11-11 00:45:00,-52.66735,-66.34868,-61.6970278,-59.50801
2018-11-11 01:15:00,-55.51878,-69.56843,-64.791549,-62.54361
2018-11-11 01:45:00,-55.44264,-69.39017,-64.6480098,-62.4164
2018-11-11 02:15:00,-50.64904,-64.27877,-59.6446618,-57.46391
2018-11-11 02:45:00,-46.37632,-60.0395,-55.3940188,-53.20791
2018-11-11 03:15:00,-43.33804,-56.36515,-51.9359326,-49.8516
2018-11-11 03:45:00,-43.02444,-56.69983,-52.0501974,-49.86214
2018-11-11 04:15:00,-40.30371,-53.84366,-49.240077,-47.07368
2018-11-11 04:45:00,-37.31746,-50.59701,-46.081963,-43.95723
2018-11-11 05:15:00,-37.5307,-50.54758,-46.1218408,-44.03914
2018-11-11 05:45:00,-35.97391,-48.98514,-44.5613218,-42.47953
2018-11-11 06:15:00,-36.6648,-49.62795,-45.220479,-43.14638
2018-11-11 06:45:00,-8.072157,-19.4525,-15.58318338,-13.76233
2018-11-11 07:15:00,37.16185,28.50385,31.44757,32.83285
2018-11-11 07:45:00,81.10086,75.97012,77.7145716,78.53549
2018-11-11 08:15:00,94.79291,90.5524,91.9941734,92.67265
2018-11-11 08:45:00,91.08694,85.16418,87.1779184,88.12556
2018-11-11 09:15:00,109.7952,103.8271,105.856254,106.8111
2018-11-11 09:45:00,153.6157,151.0562,151.92643,152.3359
2018-11-11 10:15:00,184.7144,192.2368,189.679184,188.4756
2018-11-11 10:45:00,186.3827,208.0871,200.707604,197.2349
2018-11-11 11:15:00,154.1382,186.9066,175.765344,170.5224
2018-11-11 11:45:00,94.56284,132.0587,119.3101076,113.3107
2018-11-11 12:15:00,49.93987,85.56563,73.4528716,67.75275
2018-11-11 12:45:00,7.395845,38.13359,27.6827567,22.76472
2018-11-11 13:15:00,17.9014,44.92603,35.7376558,31.41372
2018-11-11 13:45:00,-4.609587,21.69427,12.75095862,8.542343
2018-11-11 14:15:00,-26.44666,-6.338995,-13.1756011,-16.39283
2018-11-11 14:45:00,-61.39109,-50.47712,-54.1878698,-55.93411
2018-11-11 15:15:00,-78.72662,-74.60925,-76.0091558,-76.66794
2018-11-11 15:45:00,-81.08031,-82.21555,-81.8295684,-81.64793
2018-11-11 16:15:00,-78.91935,-83.21379,-81.7536804,-81.06657
2018-11-11 16:45:00,-75.22803,-81.39,-79.2949302,-78.30902
2018-11-11 17:15:00,-71.39651,-78.70916,-76.222859,-75.05283
2018-11-11 17:45:00,-75.66855,-85.0518,-81.861495,-80.36018
2018-11-11 18:15:00,-75.37094,-85.53641,-82.0801502,-80.45367
2018-11-11 18:45:00,-66.25299,-77.18063,-73.4652324,-71.71681
2018-11-11 19:15:00,-52.3037,-62.90929,-59.3033894,-57.60649
2018-11-11 19:45:00,-38.4523,-48.53443,-45.1065058,-43.49336
2018-11-11 20:15:00,-44.9101,-54.95129,-51.5372854,-49.93069
2018-11-11 20:45:00,-53.69157,-65.11461,-61.2307764,-59.40309
2018-11-11 21:15:00,-59.16457,-71.43806,-67.2650734,-65.30132
2018-11-11 21:45:00,-65.03172,-78.48568,-73.9113336,-71.7587
2018-11-11 22:15:00,-70.78792,-85.46169,-80.4726082,-78.12481
2018-11-11 22:45:00,-73.38664,-88.8037,-83.5618996,-81.09517
2018-11-11 23:15:00,-68.62122,-84.14548,-78.8672316,-76.38335
2018-11-11 23:45:00,-66.67404,-82.36832,-77.0322648,-74.52118
2018-11-12 00:15:00,-66.337,-82.13269,-76.7621554,-74.23485
2018-11-12 00:45:00,-69.00504,-85.1268,-79.6454016,-77.06592
2018-11-12 01:15:00,-66.94232,-82.90488,-77.4776096,-74.9236
2018-11-12 01:45:00,-65.01208,-81.03541,-75.5874778,-73.02374
2018-11-12 02:15:00,-59.77863,-75.51012,-70.1614134,-67.64437
2018-11-12 02:45:00,-57.53762,-73.05746,-67.7807144,-65.29754
2018-11-12 03:15:00,-48.84269,-63.84591,-58.7448152,-56.3443
2018-11-12 03:45:00,-38.00518,-51.98895,-47.2344682,-44.99706
2018-11-12 04:15:00,-24.97573,-37.61261,-33.3160708,-31.29417
2018-11-12 04:45:00,-18.88554,-30.328,-26.4375636,-24.60677
2018-11-12 05:15:00,-18.82521,-29.0672,-25.5849234,-23.9462
2018-11-12 05:45:00,-21.25323,-30.78515,-27.5442972,-26.0192
2018-11-12 06:15:00,-21.68696,-30.90736,-27.772424,-26.29716
2018-11-12 06:45:00,-21.98732,-30.31977,-27.486737,-26.15355
2018-11-12 07:15:00,-14.52458,-21.8904,-19.3860212,-18.20749
2018-11-12 07:45:00,12.48378,7.102366,8.93204676,9.793075
2018-11-12 08:15:00,44.06941,41.17717,42.1605316,42.62329
2018-11-12 08:45:00,67.29663,66.08145,66.4946112,66.68904
2018-11-12 09:15:00,54.51543,53.52551,53.8620828,54.02047
2018-11-12 09:45:00,39.05223,39.20306,39.1517778,39.12765
2018-11-12 10:15:00,33.24255,35.97283,35.0445348,34.60769
2018-11-12 10:45:00,75.63264,83.10596,80.5650312,79.3693
2018-11-12 11:15:00,107.444,122.2681,117.227906,114.856
2018-11-12 11:45:00,118.9984,142.2879,134.36947,130.6432
2018-11-12 12:15:00,86.54197,114.1437,104.7591118,100.3428
2018-11-12 12:45:00,33.43977,61.96116,52.2638874,47.70047
2018-11-12 13:15:00,8.172224,34.18397,25.33997636,21.1781
2018-11-12 13:45:00,-10.13465,14.29545,5.989216,2.080398
2018-11-12 14:15:00,-10.15254,14.23086,5.940504,2.039157
2018-11-12 14:45:00,-38.19582,-18.36928,-25.1103036,-28.28255
2018-11-12 15:15:00,-63.73515,-49.55791,-54.3781716,-56.64653
2018-11-12 15:45:00,-77.65085,-67.58298,-71.0060558,-72.61691
2018-11-12 16:15:00,-90.86337,-86.50468,-87.9866346,-88.68402
2018-11-12 16:45:00,-106.5714,-108.7742,-108.025248,-107.6728
2018-11-12 17:15:00,-113.1349,-120.6832,-118.116778,-116.9091
2018-11-12 17:45:00,-103.4174,-113.8517,-110.304038,-108.6346
2018-11-12 18:15:00,-83.79068,-94.96039,-91.1626886,-89.37553
2018-11-12 18:45:00,-76.56047,-88.10158,-84.1776026,-82.33102
2018-11-12 19:15:00,-80.0826,-92.72305,-88.425297,-86.40283
2018-11-12 19:45:00,-89.82346,-104.2738,-99.3606844,-97.04865
2018-11-12 20:15:00,-87.10634,-102.6429,-97.3604696,-94.8746
2018-11-12 20:45:00,-80.34032,-95.63802,-90.436802,-87.98917
2018-11-12 21:15:00,-70.58076,-85.58743,-80.4851622,-78.0841
2018-11-12 21:45:00,-64.27113,-78.55626,-73.6993158,-71.4137
2018-11-12 22:15:00,-57.83073,-71.24131,-66.6817128,-64.53602
2018-11-12 22:45:00,-54.86307,-67.05788,-62.9116446,-60.96047
2018-11-12 23:15:00,-51.64043,-62.92231,-59.0864708,-57.28137
2018-11-12 23:45:00,-51.44594,-62.16732,-58.5220508,-56.80663
2018-11-13 00:15:00,-51.53058,-61.6255,-58.1932272,-56.57804
2018-11-13 00:45:00,-51.70395,-61.68066,-58.2885786,-56.6923
2018-11-13 01:15:00,-49.90893,-59.8416,-56.4644922,-54.87526
2018-11-13 01:45:00,-48.9417,-59.10299,-55.6481514,-54.02234
2018-11-13 02:15:00,-48.85622,-58.68735,-55.3447658,-53.77179
2018-11-13 02:45:00,-48.83788,-58.71111,-55.3542118,-53.77449
2018-11-13 03:15:00,-48.62318,-58.69898,-55.273208,-53.66108
2018-11-13 03:45:00,-48.92443,-59.3273,-55.7903242,-54.12587
2018-11-13 04:15:00,-48.60582,-59.01531,-55.4760834,-53.81057
2018-11-13 04:45:00,-52.38069,-63.16071,-59.4955032,-57.77071
2018-11-13 05:15:00,-56.03902,-67.17836,-63.3909844,-61.60869
2018-11-13 05:45:00,-57.25212,-68.5901,-64.7351868,-62.92111
2018-11-13 06:15:00,-51.67429,-62.73968,-58.9774474,-57.20699
2018-11-13 06:45:00,-13.32644,-22.57008,-19.4272424,-17.94826
2018-11-13 07:15:00,34.31136,27.05667,29.5232646,30.68401
2018-11-13 07:45:00,82.97708,77.68681,79.4855018,80.33195
2018-11-13 08:15:00,90.08017,85.23943,86.8852816,87.65981
2018-11-13 08:45:00,74.78914,69.6387,71.3898496,72.21392
2018-11-13 09:15:00,54.28317,45.12478,48.2386326,49.70397
2018-11-13 09:45:00,52.75047,37.94971,42.9819684,45.35009
2018-11-13 10:15:00,72.0041,53.84064,60.0162164,62.92237
2018-11-13 10:45:00,111.7537,97.03806,102.0413776,104.3959
2018-11-13 11:15:00,142.5293,149.572,147.177482,146.0506
2018-11-13 11:45:00,151.1829,176.9267,168.173808,164.0547
2018-11-13 12:15:00,129.8128,163.69,152.171752,146.7514
2018-11-13 12:45:00,99.40501,137.42,124.4949034,118.4125
2018-11-13 13:15:00,66.31849,107.3842,93.4218586,86.85133
2018-11-13 13:45:00,36.33997,78.31889,64.0460572,57.32943
2018-11-13 14:15:00,8.479009,45.99902,33.24221626,27.23902
2018-11-13 14:45:00,-14.98965,16.55231,5.8280436,0.781333
2018-11-13 15:15:00,-41.49667,-15.63965,-24.4310368,-28.56816
2018-11-13 15:45:00,-66.97704,-48.04315,-54.4806726,-57.51009
2018-11-13 16:15:00,-88.55515,-78.77309,-82.0989904,-83.66412
2018-11-13 16:45:00,-105.5414,-104.4261,-104.805302,-104.9837
2018-11-13 17:15:00,-114.266,-119.2643,-117.564878,-116.7652
2018-11-13 17:45:00,-112.1582,-120.2709,-117.512582,-116.2146
2018-11-13 18:15:00,-105.9629,-115.5953,-112.320284,-110.7791
2018-11-13 18:45:00,-100.0576,-110.9326,-107.2351,-105.4951
2018-11-13 19:15:00,-92.33414,-103.8867,-99.9588296,-98.1104
2018-11-13 19:45:00,-78.38563,-90.32074,-86.2628026,-84.35319
2018-11-13 20:15:00,-63.92145,-75.85168,-71.7954018,-69.88657
2018-11-13 20:45:00,-58.29136,-71.08806,-66.737182,-64.68971
2018-11-13 21:15:00,-59.62331,-72.99921,-68.451404,-66.31126
2018-11-13 21:45:00,-55.97949,-68.79717,-64.4391588,-62.38833
2018-11-13 22:15:00,-50.74285,-63.28014,-59.0174614,-57.01149
2018-11-13 22:45:00,-44.14182,-55.30638,-51.5104296,-49.7241
2018-11-13 23:15:00,-43.67264,-54.18423,-50.6102894,-48.92844
2018-11-13 23:45:00,-25.38569,-34.68221,-31.5213932,-30.03395
2018-11-14 00:15:00,-22.6215,-32.54882,-29.1735312,-27.58516
2018-11-14 00:45:00,-19.57644,-28.99992,-25.7959368,-24.28818
2018-11-14 01:15:00,-32.91419,-42.78942,-39.4318418,-37.85181
2018-11-14 01:45:00,-33.34822,-43.18473,-39.8403166,-38.26648
2018-11-14 02:15:00,NA,NA,NA,NA
2018-11-14 02:45:00,NA,NA,NA,NA
2018-11-14 03:15:00,NA,NA,NA,NA
2018-11-14 03:45:00,NA,NA,NA,NA
2018-11-14 04:15:00,NA,NA,NA,NA
2018-11-14 04:45:00,NA,NA,NA,NA
2018-11-14 05:15:00,NA,NA,NA,NA
2018-11-14 05:45:00,NA,NA,NA,NA
2018-11-14 06:15:00,NA,NA,NA,NA
2018-11-14 06:45:00,NA,NA,NA,NA
2018-11-14 07:15:00,NA,NA,NA,NA
2018-11-14 07:45:00,NA,NA,NA,NA
2018-11-14 08:15:00,NA,NA,NA,NA
2018-11-14 08:45:00,NA,NA,NA,NA
2018-11-14 09:15:00,NA,NA,NA,NA
2018-11-14 09:45:00,NA,NA,NA,NA
2018-11-14 10:15:00,NA,NA,NA,NA
2018-11-14 10:45:00,NA,NA,NA,NA
2018-11-14 11:15:00,NA,NA,NA,NA
2018-11-14 11:45:00,NA,NA,NA,NA
2018-11-14 12:15:00,NA,NA,NA,NA
2018-11-14 12:45:00,NA,NA,NA,NA
2018-11-14 13:15:00,NA,NA,NA,NA
2018-11-14 13:45:00,NA,NA,NA,NA
2018-11-14 14:15:00,NA,NA,NA,NA
2018-11-14 14:45:00,NA,NA,NA,NA
2018-11-14 15:15:00,NA,NA,NA,NA
2018-11-14 15:45:00,NA,NA,NA,NA
2018-11-14 16:15:00,NA,NA,NA,NA
2018-11-14 16:45:00,NA,NA,NA,NA
2018-11-14 17:15:00,NA,NA,NA,NA
2018-11-14 17:45:00,NA,NA,NA,NA
2018-11-14 18:15:00,NA,NA,NA,NA
2018-11-14 18:45:00,NA,NA,NA,NA
2018-11-14 19:15:00,NA,NA,NA,NA
2018-11-14 19:45:00,NA,NA,NA,NA
2018-11-14 20:15:00,NA,NA,NA,NA
2018-11-14 20:45:00,NA,NA,NA,NA
2018-11-14 21:15:00,NA,NA,NA,NA
2018-11-14 21:45:00,NA,NA,NA,NA
2018-11-14 22:15:00,NA,NA,NA,NA
2018-11-14 22:45:00,NA,NA,NA,NA
2018-11-14 23:15:00,NA,NA,NA,NA
2018-11-14 23:45:00,NA,NA,NA,NA
2018-11-15 00:15:00,NA,NA,NA,NA
2018-11-15 00:45:00,NA,NA,NA,NA
2018-11-15 01:15:00,NA,NA,NA,NA
2018-11-15 01:45:00,NA,NA,NA,NA
2018-11-15 02:15:00,NA,NA,NA,NA
2018-11-15 02:45:00,NA,NA,NA,NA
2018-11-15 03:15:00,NA,NA,NA,NA
2018-11-15 03:45:00,NA,NA,NA,NA
2018-11-15 04:15:00,NA,NA,NA,NA
2018-11-15 04:45:00,NA,NA,NA,NA
2018-11-15 05:15:00,NA,NA,NA,NA
2018-11-15 05:45:00,NA,NA,NA,NA
2018-11-15 06:15:00,NA,NA,NA,NA
2018-11-15 06:45:00,NA,NA,NA,NA
2018-11-15 07:15:00,NA,NA,NA,NA
2018-11-15 07:45:00,NA,NA,NA,NA
2018-11-15 08:15:00,NA,NA,NA,NA
2018-11-15 08:45:00,NA,NA,NA,NA
2018-11-15 09:15:00,NA,NA,NA,NA
2018-11-15 09:45:00,NA,NA,NA,NA
2018-11-15 10:15:00,NA,NA,NA,NA
2018-11-15 10:45:00,NA,NA,NA,NA
2018-11-15 11:15:00,NA,NA,NA,NA
2018-11-15 11:45:00,NA,NA,NA,NA
2018-11-15 12:15:00,NA,NA,NA,NA
2018-11-15 12:45:00,NA,NA,NA,NA
2018-11-15 13:15:00,NA,NA,NA,NA
2018-11-15 13:45:00,NA,NA,NA,NA
2018-11-15 14:15:00,NA,NA,NA,NA
2018-11-15 14:45:00,NA,NA,NA,NA
2018-11-15 15:15:00,NA,NA,NA,NA
2018-11-15 15:45:00,NA,NA,NA,NA
2018-11-15 16:15:00,NA,NA,NA,NA
2018-11-15 16:45:00,NA,NA,NA,NA
2018-11-15 17:15:00,NA,NA,NA,NA
2018-11-15 17:45:00,NA,NA,NA,NA
2018-11-15 18:15:00,NA,NA,NA,NA
2018-11-15 18:45:00,NA,NA,NA,NA
2018-11-15 19:15:00,NA,NA,NA,NA
2018-11-15 19:45:00,NA,NA,NA,NA
2018-11-15 20:15:00,NA,NA,NA,NA
2018-11-15 20:45:00,NA,NA,NA,NA
2018-11-15 21:15:00,NA,NA,NA,NA
2018-11-15 21:45:00,NA,NA,NA,NA
2018-11-15 22:15:00,NA,NA,NA,NA
2018-11-15 22:45:00,NA,NA,NA,NA
2018-11-15 23:15:00,NA,NA,NA,NA
2018-11-15 23:45:00,NA,NA,NA,NA
2018-11-16 00:15:00,NA,NA,NA,NA
2018-11-16 00:45:00,NA,NA,NA,NA
2018-11-16 01:15:00,NA,NA,NA,NA
2018-11-16 01:45:00,NA,NA,NA,NA
2018-11-16 02:15:00,NA,NA,NA,NA
2018-11-16 02:45:00,NA,NA,NA,NA
2018-11-16 03:15:00,NA,NA,NA,NA
2018-11-16 03:45:00,NA,NA,NA,NA
2018-11-16 04:15:00,NA,NA,NA,NA
2018-11-16 04:45:00,NA,NA,NA,NA
2018-11-16 05:15:00,NA,NA,NA,NA
2018-11-16 05:45:00,NA,NA,NA,NA
2018-11-16 06:15:00,NA,NA,NA,NA
2018-11-16 06:45:00,NA,NA,NA,NA
2018-11-16 07:15:00,NA,NA,NA,NA
2018-11-16 07:45:00,NA,NA,NA,NA
2018-11-16 08:15:00,NA,NA,NA,NA
2018-11-16 08:45:00,NA,NA,NA,NA
2018-11-16 09:15:00,NA,NA,NA,NA
2018-11-16 09:45:00,NA,NA,NA,NA
2018-11-16 10:15:00,NA,NA,NA,NA
2018-11-16 10:45:00,NA,NA,NA,NA
2018-11-16 11:15:00,NA,NA,NA,NA
2018-11-16 11:45:00,NA,NA,NA,NA
2018-11-16 12:15:00,NA,NA,NA,NA
2018-11-16 12:45:00,NA,NA,NA,NA
2018-11-16 13:15:00,NA,NA,NA,NA
2018-11-16 13:45:00,NA,NA,NA,NA
2018-11-16 14:15:00,NA,NA,NA,NA
2018-11-16 14:45:00,NA,NA,NA,NA
2018-11-16 15:15:00,NA,NA,NA,NA
2018-11-16 15:45:00,NA,NA,NA,NA
2018-11-16 16:15:00,NA,NA,NA,NA
2018-11-16 16:45:00,NA,NA,NA,NA
2018-11-16 17:15:00,NA,NA,NA,NA
2018-11-16 17:45:00,NA,NA,NA,NA
2018-11-16 18:15:00,NA,NA,NA,NA
2018-11-16 18:45:00,NA,NA,NA,NA
2018-11-16 19:15:00,NA,NA,NA,NA
2018-11-16 19:45:00,NA,NA,NA,NA
2018-11-16 20:15:00,NA,NA,NA,NA
2018-11-16 20:45:00,NA,NA,NA,NA
2018-11-16 21:15:00,NA,NA,NA,NA
2018-11-16 21:45:00,NA,NA,NA,NA
2018-11-16 22:15:00,NA,NA,NA,NA
2018-11-16 22:45:00,NA,NA,NA,NA
2018-11-16 23:15:00,NA,NA,NA,NA
2018-11-16 23:45:00,NA,NA,NA,NA
2018-11-17 00:15:00,NA,NA,NA,NA
2018-11-17 00:45:00,NA,NA,NA,NA
2018-11-17 01:15:00,NA,NA,NA,NA
2018-11-17 01:45:00,NA,NA,NA,NA
2018-11-17 02:15:00,NA,NA,NA,NA
2018-11-17 02:45:00,NA,NA,NA,NA
2018-11-17 03:15:00,NA,NA,NA,NA
2018-11-17 03:45:00,NA,NA,NA,NA
2018-11-17 04:15:00,NA,NA,NA,NA
2018-11-17 04:45:00,NA,NA,NA,NA
2018-11-17 05:15:00,NA,NA,NA,NA
2018-11-17 05:45:00,NA,NA,NA,NA
2018-11-17 06:15:00,NA,NA,NA,NA
2018-11-17 06:45:00,NA,NA,NA,NA
2018-11-17 07:15:00,NA,NA,NA,NA
2018-11-17 07:45:00,NA,NA,NA,NA
2018-11-17 08:15:00,NA,NA,NA,NA
2018-11-17 08:45:00,NA,NA,NA,NA
2018-11-17 09:15:00,NA,NA,NA,NA
2018-11-17 09:45:00,NA,NA,NA,NA
2018-11-17 10:15:00,NA,NA,NA,NA
2018-11-17 10:45:00,NA,NA,NA,NA
2018-11-17 11:15:00,NA,NA,NA,NA
2018-11-17 11:45:00,NA,NA,NA,NA
2018-11-17 12:15:00,NA,NA,NA,NA
2018-11-17 12:45:00,NA,NA,NA,NA
2018-11-17 13:15:00,NA,NA,NA,NA
2018-11-17 13:45:00,NA,NA,NA,NA
2018-11-17 14:15:00,NA,NA,NA,NA
2018-11-17 14:45:00,NA,NA,NA,NA
2018-11-17 15:15:00,NA,NA,NA,NA
2018-11-17 15:45:00,NA,NA,NA,NA
2018-11-17 16:15:00,NA,NA,NA,NA
2018-11-17 16:45:00,NA,NA,NA,NA
2018-11-17 17:15:00,NA,NA,NA,NA
2018-11-17 17:45:00,NA,NA,NA,NA
2018-11-17 18:15:00,NA,NA,NA,NA
2018-11-17 18:45:00,NA,NA,NA,NA
2018-11-17 19:15:00,NA,NA,NA,NA
2018-11-17 19:45:00,NA,NA,NA,NA
2018-11-17 20:15:00,NA,NA,NA,NA
2018-11-17 20:45:00,NA,NA,NA,NA
2018-11-17 21:15:00,NA,NA,NA,NA
2018-11-17 21:45:00,NA,NA,NA,NA
2018-11-17 22:15:00,NA,NA,NA,NA
2018-11-17 22:45:00,NA,NA,NA,NA
2018-11-17 23:15:00,NA,NA,NA,NA
2018-11-17 23:45:00,NA,NA,NA,NA
2018-11-18 00:15:00,NA,NA,NA,NA
2018-11-18 00:45:00,NA,NA,NA,NA
2018-11-18 01:15:00,NA,NA,NA,NA
2018-11-18 01:45:00,NA,NA,NA,NA
2018-11-18 02:15:00,NA,NA,NA,NA
2018-11-18 02:45:00,NA,NA,NA,NA
2018-11-18 03:15:00,NA,NA,NA,NA
2018-11-18 03:45:00,NA,NA,NA,NA
2018-11-18 04:15:00,NA,NA,NA,NA
2018-11-18 04:45:00,NA,NA,NA,NA
2018-11-18 05:15:00,NA,NA,NA,NA
2018-11-18 05:45:00,NA,NA,NA,NA
2018-11-18 06:15:00,NA,NA,NA,NA
