"datetime","SHF_G_AVG","SHF_O_AVG","SHF_weighted_mean","SHF_ALL_AVG"
2018-11-09 00:15:00,-67.06326,-38.52028,-47.6540336,-52.79177
2018-11-09 00:45:00,-88.80013,-55.01138,-65.82378,-71.90575
2018-11-09 01:15:00,-101.8014,-77.34336,-85.1699328,-89.57237
2018-11-09 01:45:00,-105.2175,-94.97795,-98.254606,-100.0977
2018-11-09 02:15:00,-93.08655,-89.1343,-90.39902,-91.11043
2018-11-09 02:45:00,-83.6594,-78.05679,-79.8496252,-80.85809
2018-11-09 03:15:00,-77.2696,-68.72385,-71.45849,-72.99673
2018-11-09 03:45:00,-65.38471,-56.34935,-59.2406652,-60.86703
2018-11-09 04:15:00,-58.96881,-47.85619,-51.4122284,-53.41251
2018-11-09 04:45:00,-54.79997,-38.6828,-43.8402944,-46.74139
2018-11-09 05:15:00,-72.47331,-54.05027,-59.9456428,-63.26179
2018-11-09 05:45:00,-91.21082,-75.94759,-80.8318236,-83.57919
2018-11-09 06:15:00,-101.5696,-87.82547,-92.2235916,-94.69751
2018-11-09 06:45:00,-101.9873,-93.45824,-96.1875392,-97.72278
2018-11-09 07:15:00,-123.4949,-124.0397,-123.865364,-123.7673
2018-11-09 07:45:00,-129.6072,-148.1344,-142.205696,-138.8708
2018-11-09 08:15:00,-109.9635,-149.6812,-136.971536,-129.8224
2018-11-09 08:45:00,-32.20505,-83.98089,-67.4126212,-58.09297
2018-11-09 09:15:00,50.02115,-7.885031,10.64494692,21.06806
2018-11-09 09:45:00,111.0544,54.56201,72.6395748,82.80823
2018-11-09 10:15:00,232.8532,107.2644,147.452816,170.0588
2018-11-09 10:45:00,173.8662,132.0901,145.458452,152.9781
2018-11-09 11:15:00,198.3098,174.4496,182.084864,186.3797
2018-11-09 11:45:00,186.4535,162.6093,170.239444,174.5314
2018-11-09 12:15:00,254.9557,192.7146,212.631752,223.8352
2018-11-09 12:45:00,190.7721,106.7888,133.663456,148.7805
2018-11-09 13:15:00,195.7552,185.8545,189.022724,190.8048
2018-11-09 13:45:00,145.763,151.0566,149.362648,148.4098
2018-11-09 14:15:00,181.6302,241.0001,222.001732,211.3152
2018-11-09 14:45:00,26.90604,64.48012,52.4564144,45.69308
2018-11-09 15:15:00,35.20228,71.73667,60.0456652,53.46947
2018-11-09 15:45:00,-22.0813,-21.44323,-21.6474124,-21.76227
2018-11-09 16:15:00,-18.34076,46.60269,25.820786,14.13097
2018-11-09 16:45:00,-66.68486,-14.93772,-31.4968048,-40.81129
2018-11-09 17:15:00,-111.2657,-34.02439,-58.7416092,-72.64505
2018-11-09 17:45:00,-158.0769,-97.71481,-117.0306788,-127.8959
2018-11-09 18:15:00,-173.7129,-129.0639,-143.35158,-151.3884
2018-11-09 18:45:00,-155.6714,-120.2888,-131.611232,-137.9801
2018-11-09 19:15:00,-129.9467,-98.19629,-108.3564212,-114.0715
2018-11-09 19:45:00,-112.1267,-82.79617,-92.1819396,-97.46143
2018-11-09 20:15:00,-118.9379,-97.67918,-104.4819704,-108.3085
2018-11-09 20:45:00,-105.0379,-92.6747,-96.630924,-98.85632
2018-11-09 21:15:00,-102.7681,-97.35783,-99.0891164,-100.063
2018-11-09 21:45:00,-71.33449,-65.59061,-67.4286516,-68.46255
2018-11-09 22:15:00,-59.86831,-55.2295,-56.7139192,-57.5489
2018-11-09 22:45:00,-39.96864,-35.28773,-36.7856212,-37.62818
2018-11-09 23:15:00,-39.40894,-36.36454,-37.338748,-37.88674
2018-11-09 23:45:00,-36.35989,-31.86864,-33.30584,-34.11426
2018-11-10 00:15:00,-46.687,-44.79873,-45.4029764,-45.74287
2018-11-10 00:45:00,-47.36189,-55.09831,-52.6226556,-51.2301
2018-11-10 01:15:00,-40.11807,-53.51052,-49.224936,-46.8143
2018-11-10 01:45:00,-19.8521,-22.41943,-21.5978844,-21.13577
2018-11-10 02:15:00,-24.0159,-11.37318,-15.4188504,-17.69454
2018-11-10 02:45:00,-31.59855,-13.06611,-18.9964908,-22.33233
2018-11-10 03:15:00,-42.05288,-26.89933,-31.748466,-34.4761
2018-11-10 03:45:00,-47.07226,-36.25168,-39.7142656,-41.66197
2018-11-10 04:15:00,-50.74865,-41.41252,-44.4000816,-46.08058
2018-11-10 04:45:00,-65.97197,-61.5229,-62.9466024,-63.74744
2018-11-10 05:15:00,-53.69335,-48.30933,-50.0322164,-51.00134
2018-11-10 05:45:00,-55.19231,-50.57585,-52.0531172,-52.88408
2018-11-10 06:15:00,-64.11807,-60.03947,-61.344622,-62.07877
2018-11-10 06:45:00,-63.26876,-60.56528,-61.4303936,-61.91702
2018-11-10 07:15:00,-93.54727,-101.0625,-98.6576264,-97.30489
2018-11-10 07:45:00,-71.98697,-91.63177,-85.345434,-81.80937
2018-11-10 08:15:00,-34.24014,-69.00311,-57.8789596,-51.62162
2018-11-10 08:45:00,44.07672,6.055023,18.22196604,25.06587
2018-11-10 09:15:00,65.86402,-33.5858,-1.7618576,16.13911
2018-11-10 09:45:00,130.4589,26.39815,59.69759,78.42853
2018-11-10 10:15:00,142.838,20.98949,59.9810132,81.91376
2018-11-10 10:45:00,186.6841,230.7531,216.65102,208.7186
2018-11-10 11:15:00,113.9728,202.1943,173.96342,158.0836
2018-11-10 11:45:00,179.9925,113.5899,134.838732,146.7912
2018-11-10 12:15:00,188.1616,157.0454,167.002584,172.6035
2018-11-10 12:45:00,159.0801,134.46,142.338432,146.77
2018-11-10 13:15:00,275.9544,268.873,271.139048,272.4137
2018-11-10 13:45:00,136.1183,104.3291,114.501644,120.2237
2018-11-10 14:15:00,152.0431,83.52797,105.4528116,117.7856
2018-11-10 14:45:00,-118.3656,-21.2098,-52.299656,-69.7877
2018-11-10 15:15:00,26.53643,38.70816,34.8132064,32.6223
2018-11-10 15:45:00,7.594316,25.11881,19.51097192,16.35656
2018-11-10 16:15:00,15.89542,76.57564,57.1579696,46.23553
2018-11-10 16:45:00,-75.69467,-12.56985,-32.7697924,-44.13226
2018-11-10 17:15:00,-119.5305,-42.01536,-66.8202048,-80.77294
2018-11-10 17:45:00,-130.6711,-89.42168,-102.6214944,-110.0464
2018-11-10 18:15:00,-146.9445,-124.8019,-131.887532,-135.8732
2018-11-10 18:45:00,-109.7788,-101.038,-103.835056,-105.4084
2018-11-10 19:15:00,-72.07521,-68.40489,-69.5793924,-70.24005
2018-11-10 19:45:00,-48.34046,-38.94904,-41.9542944,-43.64475
2018-11-10 20:15:00,-49.69422,-44.99933,-46.5016948,-47.34677
2018-11-10 20:45:00,-38.43967,-33.33294,-34.9670936,-35.88631
2018-11-10 21:15:00,-32.54494,-23.53304,-26.416848,-28.03899
2018-11-10 21:45:00,-45.38703,-27.10894,-32.9579288,-36.24798
2018-11-10 22:15:00,-57.59934,-41.95842,-46.9635144,-49.77888
2018-11-10 22:45:00,-54.65163,-43.67927,-47.1904252,-49.16545
2018-11-10 23:15:00,-45.66238,-34.22132,-37.8824592,-39.94185
2018-11-10 23:45:00,-47.29758,-33.12569,-37.6606948,-40.21164
2018-11-11 00:15:00,-52.47849,-38.6484,-43.0740288,-45.56345
2018-11-11 00:45:00,-58.17781,-40.08402,-45.8740328,-49.13092
2018-11-11 01:15:00,-61.76669,-43.97159,-49.666022,-52.86914
2018-11-11 01:45:00,-68.42702,-51.49664,-56.9143616,-59.96183
2018-11-11 02:15:00,-87.66003,-77.56207,-80.7934172,-82.61105
2018-11-11 02:45:00,-85.55757,-77.1118,-79.8144464,-81.33469
2018-11-11 03:15:00,-84.7232,-77.77194,-79.9963432,-81.24757
2018-11-11 03:45:00,-78.25385,-77.23869,-77.5635412,-77.74627
2018-11-11 04:15:00,-65.49177,-68.80484,-67.7446576,-67.14831
2018-11-11 04:45:00,-44.88033,-50.75719,-48.8765948,-47.81876
2018-11-11 05:15:00,-27.65744,-28.46938,-28.2095592,-28.06341
2018-11-11 05:45:00,-23.85833,-23.67466,-23.7334344,-23.76649
2018-11-11 06:15:00,-25.88109,-23.05674,-23.960532,-24.46891
2018-11-11 06:45:00,-26.97783,-21.51239,-23.2613308,-24.24511
2018-11-11 07:15:00,-68.32343,-70.6248,-69.8883616,-69.47411
2018-11-11 07:45:00,-86.22707,-107.3479,-100.5892344,-96.78748
2018-11-11 08:15:00,-58.52193,-97.41,-84.9658176,-77.96597
2018-11-11 08:45:00,24.835,-21.41733,-6.6165844,1.708839
2018-11-11 09:15:00,136.3434,46.07335,74.959766,91.20839
2018-11-11 09:45:00,62.21722,60.91086,61.3288952,61.56404
2018-11-11 10:15:00,139.6019,101.4702,113.672344,120.536
2018-11-11 10:45:00,116.7681,176.6759,157.505404,146.722
2018-11-11 11:15:00,240.4098,168.7038,191.64972,204.5568
2018-11-11 11:45:00,209.8923,173.6156,185.224144,191.754
2018-11-11 12:15:00,272.4581,148.0054,187.830264,210.2317
2018-11-11 12:45:00,210.4124,233.2152,225.918304,221.8138
2018-11-11 13:15:00,173.3393,180.9512,178.515392,177.1452
2018-11-11 13:45:00,65.08217,143.0742,118.1167504,104.0782
2018-11-11 14:15:00,30.70673,45.63084,40.8551248,38.16879
2018-11-11 14:45:00,-56.82222,10.6924,-10.9122784,-23.06491
2018-11-11 15:15:00,-99.12207,-46.07686,-63.0513272,-72.59946
2018-11-11 15:45:00,-97.67894,-60.65282,-72.5011784,-79.16589
2018-11-11 16:15:00,-94.11864,-58.09475,-69.6223948,-76.10669
2018-11-11 16:45:00,-102.0205,-65.85086,-77.4251448,-83.9357
2018-11-11 17:15:00,-93.83794,-62.23271,-72.3463836,-78.03532
2018-11-11 17:45:00,-79.84705,-60.2982,-66.553832,-70.07262
2018-11-11 18:15:00,-66.75658,-47.35841,-53.5658244,-57.0575
2018-11-11 18:45:00,-61.89081,-43.82169,-49.6038084,-52.85625
2018-11-11 19:15:00,-56.77401,-39.65755,-45.1348172,-48.21578
2018-11-11 19:45:00,-63.68455,-53.03944,-56.4458752,-58.362
2018-11-11 20:15:00,-61.66792,-49.94642,-53.6973,-55.80717
2018-11-11 20:45:00,-65.01893,-50.9446,-55.4483856,-57.98176
2018-11-11 21:15:00,-40.96328,-23.26257,-28.9267972,-32.11292
2018-11-11 21:45:00,-52.96227,-37.43548,-42.4040528,-45.19888
2018-11-11 22:15:00,-68.90448,-50.22654,-56.2034808,-59.56551
2018-11-11 22:45:00,-89.9024,-73.15024,-78.5109312,-81.52632
2018-11-11 23:15:00,-85.57022,-65.44665,-71.8861924,-75.50843
2018-11-11 23:45:00,-82.40894,-62.63837,-68.9649524,-72.52366
2018-11-12 00:15:00,-91.91139,-75.95545,-81.0613508,-83.93343
2018-11-12 00:45:00,-95.83177,-85.5817,-88.8617224,-90.70673
2018-11-12 01:15:00,-93.71022,-87.9648,-89.8033344,-90.83751
2018-11-12 01:45:00,-79.34918,-74.16409,-75.8233188,-76.75664
2018-11-12 02:15:00,-75.19964,-70.01311,-71.6727996,-72.60637
2018-11-12 02:45:00,-71.81013,-67.17175,-68.6560316,-69.49094
2018-11-12 03:15:00,-67.16487,-71.49056,-70.1063392,-69.32772
2018-11-12 03:45:00,-50.7113,-61.68814,-58.1755512,-56.19972
2018-11-12 04:15:00,-34.03354,-46.1196,-42.2520608,-40.07657
2018-11-12 04:45:00,-29.58586,-32.80592,-31.7755008,-31.19588
2018-11-12 05:15:00,-30.56857,-32.37675,-31.7981324,-31.47266
2018-11-12 05:45:00,-33.76393,-36.43498,-35.580244,-35.09946
2018-11-12 06:15:00,-35.76741,-38.64326,-37.722988,-37.20533
2018-11-12 06:45:00,-40.76296,-43.86068,-42.8694096,-42.31182
2018-11-12 07:15:00,-37.6703,-43.18738,-41.4219144,-40.42884
2018-11-12 07:45:00,-17.53905,-35.94938,-30.0580744,-26.74422
2018-11-12 08:15:00,-12.48069,-35.22553,-27.9471812,-23.85311
2018-11-12 08:45:00,7.032063,-29.63389,-17.90078504,-11.30091
2018-11-12 09:15:00,51.13708,26.70925,34.5261556,38.92316
2018-11-12 09:45:00,81.12149,58.14314,65.496212,69.63232
2018-11-12 10:15:00,86.48868,74.71758,78.484332,80.60313
2018-11-12 10:45:00,53.37338,42.23154,45.7969288,47.80246
2018-11-12 11:15:00,66.48341,32.97933,43.7006356,49.73137
2018-11-12 11:45:00,142.8771,136.1076,138.27384,139.4923
2018-11-12 12:15:00,94.65591,59.37709,70.6663124,77.01651
2018-11-12 12:45:00,177.2309,87.07585,115.925466,132.1534
2018-11-12 13:15:00,39.98885,73.41539,62.7188972,56.70212
2018-11-12 13:45:00,155.3251,93.20654,113.0844792,124.2658
2018-11-12 14:15:00,-1.00616,61.53951,41.5248956,30.26667
2018-11-12 14:45:00,40.39075,-2.685337,11.09901084,18.85271
2018-11-12 15:15:00,-56.0169,68.4642,28.630248,6.223654
2018-11-12 15:45:00,-22.63409,-11.2383,-14.8849528,-16.9362
2018-11-12 16:15:00,-75.68034,-62.54164,-66.746024,-69.11099
2018-11-12 16:45:00,-106.8559,-119.406,-115.389968,-113.131
2018-11-12 17:15:00,-149.1516,-83.78618,-104.7031144,-116.4689
2018-11-12 17:45:00,-150.9867,-108.3173,-121.971508,-129.652
2018-11-12 18:15:00,-140.8536,-123.5362,-129.077768,-132.1949
2018-11-12 18:45:00,-112.5933,-103.0435,-106.099436,-107.8184
2018-11-12 19:15:00,-97.72562,-77.55013,-84.0062868,-87.63787
2018-11-12 19:45:00,-94.17705,-63.59978,-73.3845064,-78.88841
2018-11-12 20:15:00,-99.50519,-68.23277,-78.2399444,-83.86899
2018-11-12 20:45:00,-105.47,-84.94601,-91.5136868,-95.20802
2018-11-12 21:15:00,-100.6594,-84.60501,-89.7424148,-92.63223
2018-11-12 21:45:00,-96.81899,-85.16261,-88.8926516,-90.99081
2018-11-12 22:15:00,-91.58792,-81.88113,-84.9873028,-86.73452
2018-11-12 22:45:00,-91.05151,-82.89303,-85.5037436,-86.97227
2018-11-12 23:15:00,-83.22267,-80.97475,-81.6940844,-82.09871
2018-11-12 23:45:00,-70.47157,-65.34322,-66.984292,-67.9074
2018-11-13 00:15:00,-82.19318,-76.4432,-78.2831936,-79.31819
2018-11-13 00:45:00,-82.15425,-74.28312,-76.8018816,-78.21869
2018-11-13 01:15:00,-86.61826,-81.06506,-82.842084,-83.84166
2018-11-13 01:45:00,-68.19915,-65.21674,-66.1711112,-66.70795
2018-11-13 02:15:00,-79.68507,-78.11566,-78.6178712,-78.90037
2018-11-13 02:45:00,-61.72691,-60.26963,-60.7359596,-60.99827
2018-11-13 03:15:00,-55.83592,-52.34917,-53.46493,-54.09255
2018-11-13 03:45:00,-47.49345,-43.16248,-44.5483904,-45.32796
2018-11-13 04:15:00,-75.72726,-73.02037,-73.8865748,-74.37381
2018-11-13 04:45:00,-69.69978,-66.03657,-67.2087972,-67.86817
2018-11-13 05:15:00,-55.67695,-52.34928,-53.4141344,-54.01311
2018-11-13 05:45:00,-44.36456,-41.30208,-42.2820736,-42.83332
2018-11-13 06:15:00,-41.93156,-39.7124,-40.4225312,-40.82198
2018-11-13 06:45:00,-45.36788,-41.69939,-42.8733068,-43.53364
2018-11-13 07:15:00,-74.97304,-75.13951,-75.0862396,-75.05627
2018-11-13 07:45:00,-119.5404,-135.3887,-130.317244,-127.4646
2018-11-13 08:15:00,-99.95874,-138.2818,-126.0184208,-119.1203
2018-11-13 08:45:00,-20.37952,-75.41373,-57.8027828,-47.89663
2018-11-13 09:15:00,58.27173,-6.42508,14.2778992,25.92332
2018-11-13 09:45:00,77.04453,-5.04829,21.2214124,35.99812
2018-11-13 10:15:00,43.69976,52.75875,49.8598732,48.22926
2018-11-13 10:45:00,75.19554,61.46648,65.8597792,68.33101
2018-11-13 11:15:00,192.7281,188.7791,190.04278,190.7536
2018-11-13 11:45:00,241.1152,183.6671,202.050492,212.3912
2018-11-13 12:15:00,295.1531,237.4735,255.930972,266.3133
2018-11-13 12:45:00,267.8599,153.739,190.257688,210.7995
2018-11-13 13:15:00,226.5959,159.1684,180.7452,192.8822
2018-11-13 13:45:00,207.3748,94.07424,130.3304192,150.7245
2018-11-13 14:15:00,174.6605,31.45786,77.2827048,103.0592
2018-11-13 14:45:00,78.56561,69.23945,72.2238212,73.90253
2018-11-13 15:15:00,-17.35571,53.32454,30.70686,17.98442
2018-11-13 15:45:00,-102.196,141.0664,63.222432,19.4352
2018-11-13 16:15:00,-30.91702,33.7226,13.0379216,1.402787
2018-11-13 16:45:00,-56.48586,43.66802,11.6187784,-6.408918
2018-11-13 17:15:00,-101.393,-35.34991,-56.4836988,-68.37146
2018-11-13 17:45:00,-136.4729,-71.89604,-92.5606352,-104.1845
2018-11-13 18:15:00,-169.1505,-121.1853,-136.534164,-145.1679
2018-11-13 18:45:00,-156.4719,-122.1588,-133.138992,-139.3154
2018-11-13 19:15:00,-121.2865,-93.8139,-102.605132,-107.5502
2018-11-13 19:45:00,-103.262,-79.65654,-87.2102872,-91.45927
2018-11-13 20:15:00,-118.7124,-100.5546,-106.365096,-109.6335
2018-11-13 20:45:00,-126.2101,-112.4341,-116.84242,-119.3221
2018-11-13 21:15:00,-101.4803,-90.63907,-94.1082636,-96.05971
2018-11-13 21:45:00,-73.48974,-62.59509,-66.081378,-68.04242
2018-11-13 22:15:00,-69.14855,-59.59501,-62.6521428,-64.37178
2018-11-13 22:45:00,-77.15591,-69.44563,-71.9129196,-73.30077
2018-11-13 23:15:00,-67.49831,-60.1512,-62.5022752,-63.82475
2018-11-13 23:45:00,-59.25789,-52.22564,-54.47596,-55.74176
2018-11-14 00:15:00,-50.60387,-41.3475,-44.3095384,-45.97569
2018-11-14 00:45:00,-59.8149,-56.08837,-57.2808596,-57.95163
2018-11-14 01:15:00,-59.98971,-53.49954,-55.5763944,-56.74462
2018-11-14 01:45:00,-62.08621,-59.33948,-60.2184336,-60.71284
2018-11-14 02:15:00,-56.60531,-48.64243,-51.1905516,-52.62387
2018-11-14 02:45:00,-56.37196,-51.68914,-53.1876424,-54.03055
2018-11-14 03:15:00,-58.06906,-54.66021,-55.751042,-56.36463
2018-11-14 03:45:00,-51.13646,-51.32342,-51.2635928,-51.22994
2018-11-14 04:15:00,-45.69728,-44.75142,-45.0540952,-45.22435
2018-11-14 04:45:00,-41.95925,-38.31334,-39.4800312,-40.1363
2018-11-14 05:15:00,-43.49152,-37.81961,-39.6346212,-40.65556
2018-11-14 05:45:00,-48.36845,-42.17952,-44.1599776,-45.27399
2018-11-14 06:15:00,-44.64577,-38.52913,-40.4864548,-41.58745
2018-11-14 06:45:00,-55.67284,-49.37816,-51.3924576,-52.5255
2018-11-14 07:15:00,-101.0892,-104.9365,-103.705364,-103.0128
2018-11-14 07:45:00,-133.8412,-153.3645,-147.117044,-143.6029
2018-11-14 08:15:00,-113.5685,-155.3061,-141.950068,-134.4373
2018-11-14 08:45:00,-30.89034,-87.93135,-69.6782268,-59.41085
2018-11-14 09:15:00,39.16758,-23.57477,-3.497218,7.796401
2018-11-14 09:45:00,77.90968,23.10853,40.644898,50.50911
2018-11-14 10:15:00,128.9401,93.81938,105.0580104,111.3797
2018-11-14 10:45:00,221.6108,169.9582,186.487032,195.7845
2018-11-14 11:15:00,160.3174,211.181,194.904648,185.7492
2018-11-14 11:45:00,259.7108,217.3004,230.871728,238.5056
2018-11-14 12:15:00,211.7223,231.6472,225.271232,221.6848
2018-11-14 12:45:00,266.2442,184.2043,210.457068,225.2243
2018-11-14 13:15:00,137.0543,128.4871,131.228604,132.7707
2018-11-14 13:45:00,135.2306,76.91729,95.5775492,106.074
2018-11-14 14:15:00,219.4235,105.4972,141.953616,162.4604
2018-11-14 14:45:00,78.2007,60.3325,66.050324,69.2666
2018-11-14 15:15:00,92.54439,86.17535,88.2134428,89.35987
2018-11-14 15:45:00,-11.17303,65.89705,41.2346244,27.36201
2018-11-14 16:15:00,53.63574,95.19322,81.8948264,74.41447
2018-11-14 16:45:00,-60.60448,22.42657,-4.14336599999999,-19.08895
2018-11-14 17:15:00,-117.9117,-36.53195,-62.57347,-77.22182
2018-11-14 17:45:00,-142.4177,-73.67072,-95.6697536,-108.0442
2018-11-14 18:15:00,-142.1147,-97.19011,-111.5659788,-119.6524
2018-11-14 18:45:00,-145.506,-106.0074,-118.646952,-125.7567
2018-11-14 19:15:00,-140.0654,-110.1636,-119.732176,-125.1145
2018-11-14 19:45:00,-148.0647,-121.8486,-130.237752,-134.9567
2018-11-14 20:15:00,-124.2006,-109.1873,-113.991556,-116.694
2018-11-14 20:45:00,-110.9725,-98.68694,-102.6183192,-104.8297
2018-11-14 21:15:00,-74.42757,-64.96951,-67.9960892,-69.69854
2018-11-14 21:45:00,-69.5108,-61.65401,-64.1681828,-65.58241
2018-11-14 22:15:00,-61.36411,-52.95139,-55.6434604,-57.15775
2018-11-14 22:45:00,-56.23811,-50.3335,-52.2229752,-53.28581
2018-11-14 23:15:00,-52.69243,-40.27509,-44.2486388,-46.48376
2018-11-14 23:45:00,-42.92413,-34.03116,-36.8769104,-38.47765
2018-11-15 00:15:00,-45.95269,-32.8623,-37.0512248,-39.4075
2018-11-15 00:45:00,-43.10365,-31.16283,-34.9838924,-37.13324
2018-11-15 01:15:00,-52.42406,-46.80044,-48.5999984,-49.61225
2018-11-15 01:45:00,-77.9116,-64.70471,-68.9309148,-71.30815
2018-11-15 02:15:00,-82.18297,-78.15009,-79.4406116,-80.16653
2018-11-15 02:45:00,-67.68457,-62.11574,-63.8977656,-64.90015
2018-11-15 03:15:00,-39.56234,-42.96925,-41.8790388,-41.2658
2018-11-15 03:45:00,-31.63858,-31.76438,-31.724124,-31.70148
2018-11-15 04:15:00,-45.57557,-41.05796,-42.5035952,-43.31676
2018-11-15 04:45:00,-51.21278,-47.98315,-49.0166316,-49.59797
2018-11-15 05:15:00,-50.62281,-38.94577,-42.6824228,-44.78429
2018-11-15 05:45:00,-40.56106,-35.29162,-36.9778408,-37.92634
2018-11-15 06:15:00,-37.27054,-32.37509,-33.941634,-34.82281
2018-11-15 06:45:00,-51.04639,-50.3842,-50.5961008,-50.71529
2018-11-15 07:15:00,-82.26768,-89.81049,-87.3967908,-86.03909
2018-11-15 07:45:00,-133.2134,-145.2056,-141.368096,-139.2095
2018-11-15 08:15:00,-116.3642,-157.3069,-144.205236,-136.8355
2018-11-15 08:45:00,-67.90749,-108.7807,-95.7012728,-88.34411
2018-11-15 09:15:00,36.42027,-12.353,3.2544464,12.03363
2018-11-15 09:45:00,109.156,61.16122,76.5195496,85.15859
2018-11-15 10:15:00,170.7912,66.1514,99.636136,118.4713
2018-11-15 10:45:00,215.2939,162.4714,179.3746,188.8826
2018-11-15 11:15:00,231.627,170.388,189.98448,201.0075
2018-11-15 11:45:00,229.0038,246.8666,241.150504,237.9352
2018-11-15 12:15:00,73.18033,196.5284,157.0570176,134.8543
2018-11-15 12:45:00,249.8387,214.283,225.660824,232.0608
2018-11-15 13:15:00,190.0257,196.3211,194.306572,193.1734
2018-11-15 13:45:00,354.1748,155.2663,218.91702,254.7206
2018-11-15 14:15:00,147.3062,50.35307,81.3780716,98.82961
2018-11-15 14:45:00,146.019,140.963,142.58092,143.491
2018-11-15 15:15:00,103.0084,64.84845,77.059634,83.92841
2018-11-15 15:45:00,26.48582,149.8522,110.3749584,88.16902
2018-11-15 16:15:00,3.720579,2.302028,2.75596432,3.011303
2018-11-15 16:45:00,-72.73854,50.75356,11.236088,-10.99249
2018-11-15 17:15:00,-80.73078,-12.47885,-34.3194676,-46.60481
2018-11-15 17:45:00,-110.9915,-37.447,-60.98124,-74.21923
2018-11-15 18:15:00,-138.1511,-90.25636,-105.5826768,-114.2037
2018-11-15 18:45:00,-157.6065,-114.4688,-128.272864,-136.0377
2018-11-15 19:15:00,-182.5465,-156.6483,-164.935724,-169.5974
2018-11-15 19:45:00,-165.0492,-140.9656,-148.672352,-153.0074
2018-11-15 20:15:00,-134.2488,-119.0676,-123.925584,-126.6582
2018-11-15 20:45:00,-96.69856,-73.24234,-80.7483304,-84.97044
2018-11-15 21:15:00,-83.75062,-77.2847,-79.3537944,-80.51766
2018-11-15 21:45:00,-89.71266,-81.06842,-83.8345768,-85.39054
2018-11-15 22:15:00,-57.69969,-57.21906,-57.3728616,-57.45938
2018-11-15 22:45:00,-50.01469,-29.88206,-36.3245016,-39.94837
2018-11-15 23:15:00,-29.86167,-14.65247,-19.519414,-22.25707
2018-11-15 23:45:00,-55.65505,-27.75324,-36.6818192,-41.70414
2018-11-16 00:15:00,-61.84461,-54.90668,-57.1268176,-58.37565
2018-11-16 00:45:00,-79.83356,-65.77395,-70.2730252,-72.80376
2018-11-16 01:15:00,-68.90201,-66.91965,-67.5540052,-67.91083
2018-11-16 01:45:00,-54.55787,-42.63829,-46.4525556,-48.59808
2018-11-16 02:15:00,-48.32023,-36.58196,-40.3382064,-42.4511
2018-11-16 02:45:00,-47.97153,-47.06532,-47.3553072,-47.51842
2018-11-16 03:15:00,-59.80787,-54.84489,-56.4330436,-57.32639
2018-11-16 03:45:00,-56.82554,-57.02584,-56.961744,-56.92569
2018-11-16 04:15:00,-58.5288,-55.19201,-56.2597828,-56.8604
2018-11-16 04:45:00,-60.50747,-56.89627,-58.051854,-58.70187
2018-11-16 05:15:00,-55.57987,-54.12827,-54.592782,-54.85407
2018-11-16 05:45:00,-45.46348,-40.07433,-41.798858,-42.76891
2018-11-16 06:15:00,-41.52209,-32.83113,-35.6122372,-37.17661
2018-11-16 06:45:00,-45.00896,-33.41512,-37.1251488,-39.21204
2018-11-16 07:15:00,-90.52438,-91.83154,-91.4132488,-91.17796
2018-11-16 07:45:00,-129.9117,-152.7214,-145.422296,-141.3165
2018-11-16 08:15:00,-105.3347,-149.9815,-135.694524,-127.6581
2018-11-16 08:45:00,-33.11104,-77.84235,-63.5283308,-55.4767
2018-11-16 09:15:00,52.54358,7.488289,21.90598212,30.01593
2018-11-16 09:45:00,90.99718,44.39455,59.3073916,67.69586
2018-11-16 10:15:00,133.396,26.35531,60.6083308,79.87566
2018-11-16 10:45:00,190.8669,151.4724,164.07864,171.1696
2018-11-16 11:15:00,249.7862,181.1261,203.097332,215.4562
2018-11-16 11:45:00,283.5829,337.9461,320.549876,310.7645
2018-11-16 12:15:00,346.5683,213.5591,256.122044,280.0637
